IDTARIFAV,CODARTICULO,DESCRIPCION,REFPROVEEDOR,PBRUTO,DTO,PNETO,PBRUTO2,DTO2,PNETO2,PRICEDATE,CODALMACEN,STOCK,STOCKDATE
1,6810,TR Viktor&Rol Spicebomb ext. edp (m),98521362305,106500,0,106500,0,0,0,2025-01-17 12:22:04.290,RE,0,2025-09-29 09:21:32.397
1,6811,Ysl Kouros Silver Men Edt 50ml,3614270233616,36666.67,40,22000,36705.88,15,31200,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6812,Viktor & Rolf Spicebomb Extreme P/H 50ml,3614270659652,32625,20,26100,32625,20,26100,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6813,Tester Justin Bieber Key 100ml,785412036569,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6814,TR Lacoste Red 125ml,8532697412300,23000,0,23000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6815,Tester Solo Loewe Ella Aqua De loewe,745693215400,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6816,TR Kenneth Cole Mankind,96325788841,19000,0,19000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6817,TR Nautica Classic,253614596632,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6818,TR Nautica Aqua rush Gold,96325417782,0,0,0,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6819,TR Guerlain Aqua Pamplelume,896325410059,26000,0,26000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6820,TR Guerlain Aqua Herbal Fresh,963258744521,15000,0,15000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6821,TR Guerlain Aqua Floral Nyphia,789633254221,14000,0,14000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6822,TR Ungaro Fruit D'amour Green,78965214330,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6823,TR Jaguar Classic Motion,963258741023,14000,0,14000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6824,TR Iceberg Effusion Ladies,98563264875,9000,0,9000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6825,TR Iceberg Twice L 125ml,996325887426,8000,0,8000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6826,TR Cartier Declaration Dun Soir Int.,3432240035363,79500,0,79500,0,0,0,2024-12-06 14:34:58.510,RE,0,2025-09-29 09:21:32.397
1,6827,TR Viktor&Rolf Spicebomb Exrt.edp 90,8963258741200,37000,0,37000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6828,TR Viktor&Rolf Eau Mega 100ml,756932541663,29000,0,29000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6829,TR Cartier Must De Cartier Edt 100ml,3432240009661,52000,0,52000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6830,TR Cartier La Panthere 75ml edp,3432240032065,110000,0,110000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6831,TR Viktor&Rolf Spicebomb ltd edtn,000269885311,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6832,TR Viktor&rolf La vieflowerbomb Rose,986325887412,39000,0,39000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6833,TR Giv Play Fast Forward,9865422365005,15000,0,15000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6834,TR Hermes Unjardin Apres la Monssieu,896325874552,47000,0,47000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6835,TR Hermes Eau Mandarin Ambre 100ml,89632578892,46000,0,46000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6836,TR Hermes Eau Narcise Bleu 100ml,632985223144,44000,0,44000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6837,TR Hermes Eau Orange Vert,23698547556321,46000,0,46000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6838,TR P.R Invictus Collector,7456325984556,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6839,TR Micheal Kors Gold LUXE,859632598745,44000,0,44000,0,0,0,2024-01-29 16:37:02.810,RE,0,2025-09-29 09:21:32.397
1,6840,TR Tommy Bright Men 100ml,78965823654,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6841,TR Dkny Cashmere Mist,963269866325,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6842,TR EL Beautiful Sheer,896325741123,29000,0,29000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6843,TR EL Pleasure Exotic 50ml,745632985441,25000,0,25000,0,0,0,2024-12-21 13:48:30.417,RE,0,2025-09-29 09:21:32.397
1,6844,TR Cd Miss Dior Edt 100ml,01236555000214,69000,0,69000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6845,TR Lacoste elegant,789652136845,23000,0,23000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6864,TR Lancome Tresor Midnite Rose Elixi,8963258742010,98500,0,98500,0,0,0,2024-02-23 11:49:45.387,RE,0,2025-09-29 09:21:32.397
1,6876,G Set Ferragamo Attimo P/H Edt 100ml+SGe,8034097950889,24000,0,24000,21350,0,21350,2024-02-13 12:25:33.230,RE,0,2025-09-29 09:21:32.397
1,6877,Paul Smith Ladies Edp 50ml,3386469215543,11100,0,11100,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6878,Burberry Sport Women Edt 30ml,3386460018500,8400,0,8400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6879,Ysl Opium Fleur De Shanghai L/E 100ml,3365440295759,17500,0,17500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6880,Deo Spray Moschino Hippy Fizz 50ml,8011003993420,10500,0,10500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6881,Embers Rouge Bunny Edp 50ml,5060114762923,14700,0,14700,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6882,Dkny Be Delicious Edc 100ml,022548141816,28100,0,28100,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6883,Barkhane Teo Cabanel Edp 100ml,3760160080225,17500,0,17500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6884,Tommy Hilfiger Men Edt 30ml,022548055373,11000,0,11000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6885,Chloe Eau De Parfum Intense Collector 50,3607340217623,16600,0,16600,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6886,Balenciaga Florabotanica Edp 100ml,3607345993775,75000,0,75000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6887,Lacoste Dream Of Pink Edt 90ml,737052146676,17500,0,17500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6888,Tester Amouage Refection L,852697123623,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6889,Bvlgari Pour Homme Edt 30ml,783320831225,8400,0,8400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6890,Armani Acqua Di Gio Edt Ladies 100ml,3360372054559,17500,0,17500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6891,Lacoste L12 L12 Blanc Edt 100ml,737052790459,16600,0,16600,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6892,Paris Hilton Dazzle Edp 50ml,608940550137,8400,0,8400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6893,CD Miss Dior Cherie Edt 50ml,3348900950436,26000,10,23400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6894,Jil Sander Pure Jill Edt 75ml,3414200490108,11900,0,11900,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6895,Azzaro Chrome Sport Edt 50ml,3351500951758,10000,0,10000,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6896,Ferragamo Incanto Essential P/H 30ml,8032529114953,8400,0,8400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6897,Deo Stick Apparition 50ml,8032529112782,7500,0,7500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6898,Deo Stick Meloe Teo Cabanel Roll-on 9ml,3760160080232,7500,0,7500,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6899,Bvlgari Jasmin Noir L'Elixir Edp 50ml,783320401015,17100,0,17100,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6900,TR Amouage Oman Man,785496325481,78000,0,78000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6901,TR Creed Erolfa 100ml,965231412365,73000,0,73000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6902,TR Curve Connect Pour Homme 100ml,968745123654,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6903,TR Parfum De Style Black sport,8632541803,2000,0,2000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6904,TR Curve Crush L 100ml,785412399231,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6905,TR Curve Pour Homme 100ml,896541230005,14000,0,14000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6906,TR Curve wave pour homme,369852364102,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6907,TR Creed Fantasia de fleurs femme,74589658774,91000,0,91000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6908,TR Ck Free blue 100ml,874569321502,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6909,TR Curve wave L 100ml,742555698422,14000,0,14000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6910,TR Curve Chill Pour Homme 100ml,120024985632,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6911,TR Adidas Dynamic Pulse,8456123992310,6000,0,6000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6912,TR Curve Crush Pour homme,745693255841,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6913,TR Burberry Sport L 100ml,74563218845,15000,0,15000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6915,TR Curve Chill Pour Femme edt 100ml,854126693215,14000,0,14000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6916,TR David Beckham Essence men,87453695124,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6917,TR Cacharel Catch me,896325541233,33000,0,33000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6918,TR Dkny Be delicious Intense 100ml,78965582145,19000,0,19000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6919,TR D&G Femine Edt,96325412365,19000,0,19000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6920,TR Dkny Energise Ladies 100ml,78963254233,34000,0,34000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6921,TR EL Estee Private Collection,8569445211,12000,0,12000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6922,Burberry The Beat Edp 30ml,3386460006989,9400,0,9400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6923,Tester Hugo boss Intense 90ml,85693221500,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6924,TR Cacharel Amor Amor TENTATION,896533214550,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6925,TR Kenzo Homme Edt 100ml,89654774221,31000,0,31000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6926,TR Narciso Rodriquez Intense edp,9632558745521,45000,0,45000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6927,Tester Paul Smith Rose Ladies ltd edtn,86325447510,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6928,Tester Zegna Forte,84521336885,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6929,TR T Mugler Angel edt 80ml,9633587421,62000,0,62000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6930,TR Tommy Loud Ladies,98542364102,17000,0,17000,0,0,0,2024-01-29 16:37:02.810,RE,0,2025-09-29 09:21:32.397
1,6931,TR Paul Smith Sunshine Ltd edtn Lad,96325874451,16000,0,16000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6932,Tester Jaguar Prestige,26658741122,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6933,Tester Creed Bois de portugal 100ml,213651008745,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6934,Bvlgari Aqva Divina Edt 25ml,783320482007,11100,0,11100,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6935,Issey Miyake Wood Flower Edt 75ml,3423470482348,75000,40,45000,21666.67,40,13000,2024-09-25 21:18:03.143,RE,0,2025-09-29 09:21:32.397
1,6936,TR Tom ford Noir Extreme Edp 100ml,50000107,145500,0,145500,0,0,0,2024-12-21 13:11:31.903,RE,0,2025-09-29 09:21:32.397
1,6937,TR Armani Prive Oranger Alhambra100m,3605520289958,131000,0,131000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6939,TR Armani Prive Ambre Soie Edp 100ml,3605521349477,131000,0,131000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6940,TR Davidoff The Game Intense Edt 60m,3607347603328,14000,0,14000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6941,Tester Guerlain Idylle Edp 50ml,3346470111471,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6943,TR Ferragamo Emozione Edp 50ml,8034097958205,24000,0,24000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6945,TR T.F.P.B Oud Fleur Edp 100ml,888066030564,109000,0,109000,0,0,0,2025-01-21 14:12:31.480,RE,0,2025-09-29 09:21:32.397
1,6946,TR Valentina Pink Edp 80ml,8411061803905,31500,0,31500,0,0,0,2025-01-17 11:46:39.303,RE,0,2025-09-29 09:21:32.397
1,6947,TR Versace Crystal Noire Edt 90ml,8018365071476,71000,0,71000,0,0,0,2024-12-21 13:37:43.100,RE,0,2025-09-29 09:21:32.397
1,6948,TR Kenzo Jeu D'Amour Edp 100ml,3274872270903,37000,0,37000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6949,Escada Sunset Heat Edt 100ml,737052071367,16600,0,16600,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6950,TR Iceberg Twice Pour Homme,896325788541,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6951,TR Lady Gaga Eau De Gaga edp 75ml,25463298741,18000,0,18000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6952,TR Jaguar Excellence Edt 100ml,6532874126,9000,0,9000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6953,TR Betty Boop Angel,45213698544,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6954,TR Nautica Voyage N-83,78965332544,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6955,TR Cartier Roadster Sport,5632487452,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6956,Tester Curve Black men,96532587120,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6957,Tester Curve Sport men,89652136412,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6958,Tester Curve Kicks Cologne,563214487100,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6959,TR Curve Appeal Femme,8963254122,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6960,TR Lalique ladies edp 100ml,8965235541,21000,0,21000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6961,Tester Boucheron Pour homme edt,96325487122,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6962,Tester Dunhill 51.3N,56329874253,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6963,TR Boucheron Pour homme edt,56329741256,34000,0,34000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6964,Tester Dunhill 51.3N 100ml,336594211552,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6965,Tester Lalique ladies edt 100ml,69325418723,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6966,Chanel Bleu De Chanel P/H Edp 150ml,3145891073706,284000,0,284000,290000,10,261000,2025-06-12 11:38:49.790,RE,2,2025-09-29 09:21:32.397
1,6968,TR Micallef Ylang in Gold,63254199654,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6969,TR Usher Raymond 'UR',854632541002,0,0,0,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6971,TR Bvlgari Aqua Toniq p/h,96325874125,21000,0,21000,0,0,0,2024-02-29 14:04:10.153,RE,0,2025-09-29 09:21:32.397
1,6972,TR Bvlgari Mon Jasmin Exquise 75ml,9632541875,21000,0,21000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6973,TR UCB Cold,9632587125,18000,0,18000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6974,TR Nautica Pure Discovery,586932574158,0,0,0,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6975,TR Quorum Silver 100ml,85674123655,8000,0,8000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6976,TR Burberry My Burberry Edp 90ml,5045419039642,100000,0,100000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,6977,Mini Bvlgari Man In Black Edp 15ml+ASB,783320976995,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.637,RE,0,2025-09-29 09:21:32.397
1,6978,CH CH Men Prive Edt 100ml,8411061786338,53333.33,40,32000,45076.92,35,29300,2024-09-25 21:18:03.143,RE,0,2025-09-29 09:21:32.397
1,6979,CH CH Men Prive Edt 50ml,8411061786345,61666.67,40,37000,0,0,0,2024-09-25 21:18:03.143,RE,0,2025-09-29 09:21:32.397
1,6980,P.R Olympea Ladies Edp 50ml,3349668528660,37500,0,37500,37529.41,15,31900,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6981,P.R Olympea Ladies Edp 80ml,3349668528677,109000,0,109000,48500,20,38800,2024-02-13 12:15:41.093,RE,0,2025-09-29 09:21:32.397
1,6982,Deo Spray PR Olympea 150ml,3349668528745,32000,0,32000,0,0,0,2024-12-04 13:04:27.603,RE,0,2025-09-29 09:21:32.397
1,6983,After Shave CH CH Men Prive,8411061809600,27000,0,27000,0,0,0,2024-12-04 13:03:19.823,RE,0,2025-09-29 09:21:32.397
1,6984,G Set NR Nina Ricci L'Extase Edp 80ml+BL,3137370317326,48142.86,30,33700,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6985,P.R Invictus Collectr Edt100ml+10m,3349668529292,54285.71,30,38000,53538.46,35,34800,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,6986,G Set PR Invictus Men Edt 100ml+DSP,3349668529865,111500,0,111500,31850,0,31850,2024-02-13 13:31:57.267,RE,0,2025-09-29 09:21:32.397
1,6987,Valentino Valentina Pink L Edp 50ml,8411061803967,68000,50,34000,25058.82,15,21300,2024-02-28 13:46:22.463,RE,0,2025-09-29 09:21:32.397
1,6988,Mini CH CH Men Prive Edt 7ml,8411061786451,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.637,RE,0,2025-09-29 09:21:32.397
1,6989,TR CH CH Men Prive Edt 100ml,8411061788318,23000,0,23000,0,0,0,2024-01-16 09:59:14.903,RE,0,2025-09-29 09:21:32.397
1,6990,TR Valentina Pink Edp 50ml,8411061803981,25500,0,25500,0,0,0,2025-01-17 11:46:39.303,RE,0,2025-09-29 09:21:32.397
1,6991,TR P.R Olympea Ladies Edp 80ml,3349668528684,82000,0,82000,0,0,0,2024-02-13 13:59:43.693,RE,0,2025-09-29 09:21:32.397
1,6992,TR MJ Daisy Eau So Fresh Delight 75m,3607349826215,18000,0,18000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,6993,TR P.R Black Xs Ladies L/E Edt 80ml,3349668528967,36000,0,36000,0,0,0,2024-02-13 13:59:43.693,RE,0,2025-09-29 09:21:32.397
1,6994,TR Lalique Ladies Edt 100ml,3454960014824,26000,0,26000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,6995,TR T Mugler Angel Edp Refillable 100,3439600200232,116500,0,116500,0,0,0,2025-01-21 13:56:39.097,RE,0,2025-09-29 09:21:32.397
1,6996,TR T.F.P.B Cafe Rose Edp 50ml,00000056565,107500,0,107500,0,0,0,2024-12-21 13:22:14.130,RE,0,2025-09-29 09:21:32.397
1,6997,TR Bvlgari Aqva marine Toniq 100ml,984563215774,21000,0,21000,0,0,0,2024-02-29 14:04:10.153,RE,0,2025-09-29 09:21:32.397
1,6998,TR Azzaro Visit L 75ml,987456332540,9000,0,9000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,6999,TR Hermes conc.d'orange verte,8745263259412,44000,0,44000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7000,TR Armani Attitude edt P/h,963254187723,12000,0,12000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7001,TR Ferragamo Incanto Dream Golden ed,74569322220,21000,0,21000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7002,TR Hermes Edc Gentiane Blanche,5213698854722,39000,0,39000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7003,TR Issey Leau d'issey Absolue edp,44488565223,33000,0,33000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7004,TR CD Eau Delice dior Addict,149632587455,46000,0,46000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7005,TR Creed Millesime Imperial 30ml,855523694210,1000,0,1000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7006,TR Armani Mania edp 75ml,85694236100,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7007,TR Ck Free Sport,596632145000,27000,0,27000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7009,Mini P.R Olympea Edp 6ml,3349668528905,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.637,RE,0,2025-09-29 09:21:32.397
1,7010,TR Cacharel Anais Anais edt 100ml,569823140025,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7011,TR Guerlain Vetiver extr.edt 100ml,5698422365412,15000,0,15000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7012,TR Queen latifat Queen of heart,56984123365,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7013,TR Katy Perry Oh So Sheer edp 100ml,56984236698,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7014,TR Kenneth Cole Reaction Ladies edp,56987423665,19000,0,19000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7015,TR John Varvatos edt 100ml,569842365223,29000,0,29000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7016,TR Cd Jadore leau florale 125ml,986523365412,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7017,TR Davidoff Adventure edt 100ml,456982100563,12000,0,12000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7018,Tester Ysl ManifestoLe Parfum Ess Edp50m,3614270341546,0,0,0,NULL,NULL,NULL,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7019,TR Cd Miss Dior Cherie edp 100ml,5698412369852,41000,0,41000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
1,7020,TR Ralph Lauren Always Yours edp 75m,5632122069854,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,7021,TR D&G Light Blue Swim in Lipari 125,737052883496,33000,0,33000,0,0,0,2024-01-16 09:59:14.920,RE,0,2025-09-29 09:21:32.397
